code_insee_com,nom_com,niveau_vie_median_2021,nb_logements_2022,Pourcentage_appartements_2022,pourcentage_locataires_dans_résidence_principale_2022,evolution_annuelle_moy_de_la_population_entre_2017_et_ 2023_en_pourcentage,population_municipale_2023,Taux_activite_tranche_15-64_en_2022
57577,Reyersviller,22870,187,12.8,13.6,0.58,380,79.2
57578,Rezonville-Vionville,26750,236,10.9,17,0.46,517,81.5
57579,Rhodes,26140,643,8.2,14.9,0.54,126,81.6
57580,Riche,18860,89,8.9,9.8,-0.72,180,68.1
57581,Richeling,20780,164,11.6,15.2,0.49,347,71.9
57582,Richemont,25670,1041,32.2,26.8,0.79,2175,79.6
57583,Richeval,26000,59,8.5,11.1,-2.97,111,82.9
57584,Rimling,25260,282,12.8,20,-0.84,618,82.9
57586,Rochonvillers,32040,91,5.3,7.1,2.26,215,73.5
57587,Rodalbe,23020,124,7.3,15,-0.47,246,67.1
57588,Rodemack,37110,562,15.2,15.7,0.49,1277,80.6
57589,Rohrbach-lès-Bitche,24620,1098,24.4,25.9,0.13,2301,79
57590,Rolbing,22030,135,5.2,13.1,0.66,259,75
57591,Rombas,20120,4922,57.5,43.3,-0.88,9371,74.9
57592,Romelfing,23130,185,11.4,15.4,-1.36,328,78.5
57593,Roncourt,23780,443,19.8,16.4,0.89,1058,82
57594,Roppeviller,N/A - secret statistique,79,12.7,6.4,-1.31,97,76.3
57595,Rorbach-lès-Dieuze,N/A - secret statistique,28,0,40,-1.01,48,65.2
57596,Rosbruck,21400,372,31.4,24.4,-0.53,740,72.5
57597,Rosselange,20320,1226,34.1,33.9,-2.01,2384,69.3
57598,Rouhling,22590,984,45.4,37.2,-0.65,1981,71.9
57599,Roupeldange,23970,149,5.4,6.1,-2.04,326,68.7
57600,Roussy-le-Village,36820,661,11.6,11.4,2.55,1592,83.4
57601,Rozérieulles,28650,642,27.7,28.2,-0.6,1334,79.6
57602,Rurange-lès-Thionville,30550,938,9.5,9.9,-1.15,2327,79.1
57603,Russange,32440,660,28.9,22.8,-0.29,1263,73.7
57604,Rustroff,28820,314,20.5,30.3,0.77,641,74
57605,Sailly-Achâtel,24060,131,9.5,19.8,1.75,324,82.4
57606,Saint-Avold,20940,8726,62.3,48.5,-0.8,14755,69.5
57607,Sainte-Barbe,28040,337,7.5,10.8,0.9,786,77.2
57609,Saint-Epvre,24540,50,0,8.7,0,177,72.7
57610,Saint-François-Lacroix,24360,136,0.8,4.7,0.81,317,79.5
57611,Saint-Georges,21990,106,16.4,18.9,-0.17,196,81
57612,Saint-Hubert,24540,121,19.8,8.7,-0.29,229,76.2
57613,Saint-Jean-de-Bassel,23040,103,9.7,17.2,-1.38,322,74.6
57614,Saint-Jean-Kourtzerode,24500,243,16.1,16.1,-1.63,647,73.6
57615,Saint-Jean-Rohrbach,21830,462,21.7,19.3,-0.1,960,70.7
57616,Saint-Julien-lès-Metz,28780,1795,45.2,34.2,0.64,3554,77.7
57617,Saint-Jure,25530,121,6.7,7.2,-0.69,283,80.3
57618,Saint-Louis,24110,313,10.2,10.7,-1.24,617,75.3
57619,Saint-Louis-lès-Bitche,23100,280,45.3,18,-1.59,445,68.5
57620,Sainte-Marie-aux-Chênes,23720,2087,25.5,25.9,1.16,4519,79.7
57621,Saint-Médard,19730,53,1.8,15.9,1.13,107,70.6
57622,Saint-Privat-la-Montagne,24440,824,31.9,28.4,0.35,1878,77.6
57623,Saint-Quirin,21800,405,7.8,13.3,-0.7,692,76.4
57624,Sainte-Ruffine,29700,317,39.5,27.7,1.7,623,79
57625,Salonnes,22160,84,5.4,9,-1.18,176,68.7
57626,Sanry-lès-Vigy,26270,208,4.3,6.1,-0.67,507,78.8
57627,Sanry-sur-Nied,26420,171,1.8,4.2,6.56,426,76.3
57628,Sarralbe,21340,2286,35,33.8,-0.71,4364,73.2
57629,Sarraltroff,22100,375,12.9,17.1,0.89,789,74.5
57630,Sarrebourg,20120,6819,67,51.8,0.17,12170,64.9
57631,Sarreguemines,20150,12015,62.6,53.7,-0.52,20143,70.2
57633,Sarreinsming,24810,634,12.3,10.6,-1.22,1178,79.6
57634,Saulny,31870,688,13.3,11.1,1.81,1590,74.3
57635,Schalbach,24770,179,8.7,11.8,1.36,372,82.9
57636,Schmittviller,26100,153,7.8,10.6,0.66,335,76.5
57637,Schneckenbusch,23840,136,5.9,14.8,0.6,314,75.1
57638,Schœneck,24080,1293,33.1,24.1,-0.9,2435,77
57639,Schorbach,22030,287,8,11.9,0.25,548,75.6
57640,Schwerdorff,26670,233,9.5,11.4,-0.04,472,79.3
57641,Schweyen,28530,150,9.3,8.1,0.21,319,81.1
57642,Scy-Chazelles,28380,1333,50.6,37,0.47,2753,75.3
57643,Secourt,27400,86,2.3,11.7,0.42,201,84.1
57644,Seingbouse,23510,822,16.1,16.3,-0.94,1722,72.3
57645,Semécourt,26050,442,15.2,20.4,0.48,1024,79.6
57647,Serémange-Erzange,22010,2040,34.2,33.7,-0.09,4251,73.2
57648,Servigny-lès-Raville,25210,202,17.7,26.8,-0.28,476,85.4
57649,Servigny-lès-Sainte-Barbe,28410,207,11.3,11.3,-0.14,462,82.6
57650,Sierck-les-Bains,27400,982,52.8,39.4,0.09,1765,80.5
57651,Siersthal,22740,287,7.4,12,-0.48,646,81.2
57652,Sillegny,27580,259,3.9,6.8,5.44,657,79
57653,Silly-en-Saulnois,N/A - secret statistique,19,0,13.3,0.99,35,95
57654,Silly-sur-Nied,27280,326,10.8,11.7,0.62,719,81.4
57655,Solgne,25530,477,15.3,20.7,0.36,1133,75.6
57656,Sorbey,25730,163,1.2,7.4,0.66,387,83.6
57657,Sotzeling,N/A - secret statistique,10,10,12.5,4.47,26,81.2
57658,Soucht,23860,574,7.9,8.8,-0.58,1013,73.9
57659,Spicheren,25950,1578,29.6,25.2,-0.42,3143,80.5
57660,Stiring-Wendel,18700,6079,66.4,50.8,-0.97,10956,66
57661,Sturzelbronn,21080,120,9.2,24.4,-0.77,168,70.6
57662,Suisse,N/A - secret statistique,44,2.3,10.5,-1.51,94,86.6
57663,Talange,20870,3839,58.2,46.5,0.87,8120,74.2
57664,Tarquimpol,N/A - secret statistique,37,8.1,23.3,-0.55,60,76.5
57665,Tenteling,25280,470,15.7,13,-0.53,1043,76.1
57666,Terville,23960,3790,53.8,44.3,1.76,7801,78.6
57667,Téterchen,23840,360,19.9,23.5,-1.3,757,81.4
57668,Teting-sur-Nied,22590,577,14.7,20.2,-0.61,1258,77
57669,Théding,20320,1165,42,37.6,-0.63,2408,67.5
57670,Thicourt,22180,71,1.4,3.6,-1.21,132,78.5
57671,Thimonville,25120,72,5.9,14.8,-2.52,133,77.1
57672,Thionville,24850,23875,74,53.6,0.79,42658,77
57673,Thonville,N/A - secret statistique,24,4.2,15,1.7,52,78.1
57674,Tincry,21620,91,9.9,14.1,-0.48,169,77.8
57675,Torcheville,22540,73,2.7,1.7,1.32,119,78.3
57676,Tragny,N/A - secret statistique,40,5,11.1,-1.8,87,71.1
57677,Trémery,27290,466,19.5,22.6,-1.6,965,80.3
57678,Tressange,28280,1083,9.6,11.3,2.48,2470,76.6
57679,Tritteling-Redlach,24970,225,6.7,8.9,-0.76,509,77.2
57680,Troisfontaines,22800,681,17.4,19.2,-0.07,1267,79.8
57681,Tromborn,22510,170,15.6,18.3,-0.86,339,85.3
57682,Turquestein-Blancrupt,N/A - secret statistique,28,0,0,-3.94,11,66.7
57683,Uckange,18760,3070,47.8,41.7,0.49,7021,70.4
57684,Vahl-Ebersing,23300,246,15.1,13.8,-0.9,487,79.1
57685,Vahl-lès-Bénestroff,22830,64,10.2,18.5,-0.92,140,80.6
57686,Vahl-lès-Faulquemont,21150,119,13.8,16.5,-0.8,244,73
57687,Vallerange,22140,105,0.9,10.4,0.16,211,81.3
57689,Valmestroff,27860,158,25.5,24.3,2.82,364,84.1
57690,Valmont,23020,1452,31.5,30.4,-0.48,3041,71.7
57691,Valmunster,N/A - secret statistique,36,2.7,3,-1.09,88,78.8
57692,Vannecourt,N/A - secret statistique,40,7.5,15.6,-2.71,67,78.4
57693,Vantoux,30980,358,12.7,11.5,-0.56,823,78.2
57694,Vany,31890,189,1.6,9.9,2.59,478,78.5
57695,Varize-Vaudoncourt,27160,219,6.3,11.5,-1.37,508,77.7
57696,Varsberg,24650,498,25.3,23.9,0.38,973,77.6
57697,Vasperviller,24180,157,11,10.2,0.31,322,74.9
57698,Vatimont,21900,150,6.7,12.5,-0.95,306,76.8
57700,Vaudreching,22690,244,18.1,21.9,-1.06,499,67.2
57701,Vaux,32590,371,7.4,9.6,-0.13,792,77.5
57702,Vaxy,24530,60,5.1,16,0.3,169,70
57703,Veckersviller,23320,118,6.1,14.9,-0.07,230,79
57704,Veckring,24890,305,5.5,8.8,-0.28,659,78.1
57705,Velving,23460,108,2,7.5,-0.49,199,71.7
57706,Vergaville,21170,280,10.7,14.6,-1.47,529,71.8
57707,Vernéville,24960,282,6.4,10.8,2.52,715,80.7
57708,Verny,26380,885,26.1,26.7,0.89,2056,79.6
57709,Vescheim,23290,131,15.7,24.2,-0.85,305,79.5
57711,Vibersviller,23310,214,5.8,19.6,-2.88,381,80.2
57712,Vic-sur-Seille,21850,646,25.2,29.8,0.28,1317,70.7
57713,Vieux-Lixheim,24300,116,27,25.5,-0.46,249,76.9
57714,Haute-Vigneulles,22620,219,15.7,19.8,0.86,438,74.3
57715,Vigny,23820,173,13.8,15.9,1.02,389,83.3
57716,Vigy,27100,641,10.8,13,-1.98,1522,77.9
57717,Viller,20400,100,12.2,15.7,-2.19,176,77.9
57718,Villers-Stoncourt,23670,102,10.6,20,0.22,225,79.7
57719,Villers-sur-Nied,N/A - secret statistique,29,13.8,19.2,1.75,81,63.5
57720,Villing,26560,263,16.5,23.6,0.57,511,77.2
57721,Vilsberg,23520,174,7.5,7.5,-0.42,348,83.6
57723,Virming,22200,160,16.8,26.4,0.06,297,78.3
57724,Vitry-sur-Orne,23400,1295,30.5,30.5,-0.76,2884,76
57725,Vittersbourg,20380,157,10.4,15.9,-1.15,334,73.2
57726,Vittoncourt,25260,174,12.7,22.2,0.66,390,78.7
57727,Viviers,26190,61,3.4,9.3,-0.41,120,81.1
57728,Voimhaut,26180,107,7.1,15.9,-0.4,247,87.4
57730,Volmerange-lès-Boulay,24940,243,21.6,24,-0.33,548,80.7
57731,Volmerange-les-Mines,34130,1127,41,31,0.75,2289,79.4
57732,Volmunster,23100,387,22.3,22.6,-0.34,777,80
57733,Volstroff,28960,820,6.8,9.3,0.66,2044,80.1
57734,Voyer,22480,205,9.6,15.7,-0.26,445,78.4
57736,Vry,25690,260,10.8,10.2,0.98,631,78.2
57737,Vulmont,N/A - secret statistique,18,0,0,0.55,31,62.5
57738,Waldhouse,24440,179,10.6,13,-2.38,347,80.9
57739,Waldweistroff,23700,211,5.7,7.7,0.92,522,75.9
57740,Waldwisse,24990,382,27.8,27.3,-0.41,804,80.1
57741,Walschbronn,23500,258,16.5,12.6,-4.21,384,81.8
57742,Walscheid,23420,828,8.6,11.4,-0.85,1459,76.1
57743,Waltembourg,26140,100,0,5.4,-1.13,227,71.6
57745,Wiesviller,24130,458,16.6,15.9,-0.95,914,78.2
57746,Willerwald,24160,695,17.4,20.5,-0.29,1517,77.8
57747,Wintersbourg,25290,116,9.5,9.9,-0.19,262,85
57748,Wittring,23530,374,7,8.4,-1.17,736,78.2
57749,Vœlfling-lès-Bouzonville,27370,87,3.5,7.9,1.55,170,70.5
57750,Wœlfling-lès-Sarreguemines,24850,318,12.5,10.4,-0.9,700,81.8
57751,Woippy,17410,6493,65.3,61.8,0.86,14967,68.4
57752,Woustviller,23050,1366,27.2,27.4,-2.15,2786,75
57753,Wuisse,N/A - secret statistique,33,3.2,28,-0.27,62,87.9
57754,Xanrey,22510,57,1.8,6.4,-0.88,110,77.3
57755,Xocourt,24280,46,13,5.3,1.05,99,72.7
57756,Xouaxange,21250,147,16.6,37.3,1.06,325,83.5
57757,Yutz,24410,8951,58.1,45.6,0.84,17391,77
57759,Zarbeling,N/A - secret statistique,29,3.5,3.7,2.69,68,84.6
57760,Zetting,23180,393,7.3,12.1,0.99,875,69.9
57761,Zilling,24720,132,4.3,11.2,0.3,279,75.6
57762,Zimming,21350,319,20,29.3,-0.05,710,76.2
57763,Zommange,N/A - secret statistique,20,0,5.9,-0.38,43,80
57764,Zoufftgen,35390,597,40,28.1,0.56,1264,84.6
57765,Diesen,22760,495,9.6,8.7,-0.67,1015,72.8
57767,Stuckange,31400,618,24.6,16.9,5.92,1515,80.9
58001,Achun,19450,131,0.8,17.2,-0.21,160,68.5
58002,Alligny-Cosne,21500,649,1.7,15,0.91,926,76
58003,Alligny-en-Morvan,21290,608,2,7,-0.52,594,71.4
58004,Alluy,20510,322,1.9,18.7,-0.93,365,68.6
58005,Amazy,20440,171,1.2,17,-1.52,208,84.3
58006,Anlezy,19260,183,4.5,15.6,-0.41,240,67
58007,Annay,21420,227,0.4,6.2,0.2,343,81.2
58008,Anthien,18420,175,1.1,28.2,-0.38,173,80.2
58009,Arbourse,21990,122,1.6,6,-0.53,123,72.6
58010,Arleuf,20140,687,4.1,12.8,-2.6,637,72.5
58011,Armes,21690,189,3.1,13.5,-1.03,266,72.1
58012,Arquian,21650,449,3.6,13.1,-1.21,540,72.1
58013,Arthel,N/A - secret statistique,95,1.1,26.1,-1.08,89,83.3
58014,Arzembouy,N/A - secret statistique,76,0,9.1,0.48,70,64.3
58015,Asnan,20590,140,0.7,5.8,-0.96,118,75.4
58016,Asnois,23110,133,0,9.5,-0.58,141,71.8
58017,Aunay-en-Bazois,21150,283,0.7,13.5,0.22,231,75.2
58018,Authiou,N/A - secret statistique,50,8,0,-1.17,41,73.3
58019,Avrée,N/A - secret statistique,88,4.5,10.4,0.62,83,78.3
58020,Avril-sur-Loire,25520,133,0.8,13.9,-1.48,245,73.3
58021,Azy-le-Vif,20230,151,1.3,18.4,-1.51,188,72
58023,Bazoches,22420,169,2.4,15.1,-1.67,160,73.8
58024,Bazolles,21310,252,0.4,21.4,0.41,286,65.2
58025,Béard,23290,99,8.1,11,-1.2,160,71
58026,Beaulieu,22220,176,2.3,13.3,-1.87,142,67.1
58027,Beaumont-la-Ferrière,18980,98,3.1,27.3,-0.55,119,73.8
58028,Beaumont-Sardolles,24580,82,1.2,3.4,-0.15,114,77
58029,Beuvron,N/A - secret statistique,80,2.7,20,1.03,84,70.5
58030,Biches,19540,264,0.4,12.2,-2.94,240,71.7
58031,Billy-Chevannes,20520,209,0.5,14.8,0.95,326,79.2
58032,Billy-sur-Oisy,21170,315,7,25.2,0.49,381,73.3
58033,Bitry,21740,273,2.6,9.9,0.16,308,81.4
58034,Blismes,20160,182,2.8,13.1,0.46,185,68.8
58035,Bona,21100,222,0.5,10.1,-0.93,296,75
58036,Bouhy,21520,417,2.3,8.3,-1.9,410,74.3
58037,Brassy,21920,613,2.3,15.8,-0.22,603,76
58038,Breugnon,21840,90,1.6,23.3,-1.64,153,86.4
58039,Brèves,22180,224,0,16.3,1,258,77.8
58040,Brinay,17640,129,0,32.4,0.12,145,75
58041,Brinon-sur-Beuvron,19800,163,5.5,21.2,-1.23,168,76.1
58042,Bulcy,21940,114,0.9,8.7,2.08,146,72
58043,Bussy-la-Pesle,N/A - secret statistique,54,0,0,-1.87,50,66.7
58044,La Celle-sur-Loire,21650,511,2.9,12.4,-0.92,785,75.5
58045,La Celle-sur-Nièvre,23420,181,1.1,9.8,-0.85,152,87.5
58046,Cercy-la-Tour,20240,1144,20,32,-0.91,1653,69.2
58047,Cervon,21330,521,3.1,13.6,-1.66,588,69.3
58048,Cessy-les-Bois,22110,126,1.6,3.3,3.42,115,51.9
58049,Chalaux,N/A - secret statistique,101,0,6.5,0.57,89,74.4
58050,Challement,N/A - secret statistique,65,0,3.8,-2.06,45,87.5
58051,Challuy,23600,729,5.8,16,-0.93,1453,72.6
58052,Champallement,N/A - secret statistique,63,1.6,11.1,2.25,56,82.4
58053,Champlemy,21390,314,1.9,11.1,-1.4,305,75
58054,Champlin,N/A - secret statistique,62,0,4.8,2.41,45,76.5
58055,Champvert,22490,476,2.3,20.6,-1.21,741,72.4
58056,Champvoux,23260,157,1.3,12.5,-1.51,282,71.6
58057,Chantenay-Saint-Imbert,21180,653,3.1,16.5,-1.46,1073,75.7
58058,La Chapelle-Saint-André,20070,357,1.6,10.3,-0.11,313,72.9
58059,La Charité-sur-Loire,21080,3141,38.8,42.5,-0.68,4705,64.8
58060,Charrin,21470,386,1.3,11,-0.11,605,73.2
58061,Chasnay,23000,129,0.8,4.5,1.65,128,72.7
58062,Château-Chinon (Ville),19050,1222,38.6,47.5,-1.72,1770,66.8
58063,Château-Chinon (Campagne),21990,435,5.1,10.1,0.18,554,68.4
58064,Châteauneuf-Val-de-Bargis,22800,499,4.1,12.9,-1,499,67.1
58065,Châtillon-en-Bazois,20040,687,15.9,26.1,-1.99,795,64.9
58066,Châtin,N/A - secret statistique,105,3.8,10.2,-0.77,84,73.3
58067,Chaulgnes,24280,793,0.5,9.6,-0.06,1500,81.5
58068,Chaumard,23550,419,2.9,2.6,-1.33,192,72.8
58069,Chaumot,21960,104,1.9,19,0.62,164,75
58070,Chazeuil,N/A - secret statistique,56,1.8,5.6,0.28,60,73.3
58071,Chevannes-Changy,25020,151,0,17.4,0.5,136,72.2
58072,Chevenon,24040,310,2,13.9,1.23,635,80.5
58073,Chevroches,25400,92,4.3,27.8,-1.67,113,72.5
58074,Chiddes,20260,318,1.9,14.7,0.93,353,77.8
58075,Chitry-les-Mines,22380,175,0,13.6,0.63,216,80.2
58076,Chougny,N/A - secret statistique,83,0,26.3,1.88,85,76.8
58077,Ciez,22620,329,1.2,8.5,0.4,378,71
58078,Cizely,N/A - secret statistique,40,2.4,20,-2.94,51,74.1
58079,Clamecy,18240,2812,46,50.5,-0.98,3544,65.2
58080,La Collancelle,19450,180,1.7,12.5,-1.69,158,72.8
58081,Colméry,22240,325,2.2,7.4,-2.96,268,71.5
58082,Corancy,20890,352,0.6,8.9,-1.49,275,57.6
58083,Corbigny,20820,1089,22.7,34.6,-1.82,1327,70.8
58084,Corvol-d'Embernard,23280,106,0.9,4.7,5.06,117,83.1
58085,Corvol-l'Orgueilleux,20880,528,3.9,17.9,-1.72,721,63.9
58086,Cosne-Cours-sur-Loire,21140,6431,29,38.3,-0.24,9733,72.6
58087,Cossaye,20510,455,1.8,17.4,-1.59,652,66.6
58088,Coulanges-lès-Nevers,23010,1928,11.2,23.7,0.27,3688,75.5
58089,Couloutre,22510,207,1,10.9,3.44,234,64.7
58090,Courcelles,22460,181,1.1,15.5,1.19,233,77
58092,Crux-la-Ville,20710,408,0.7,14.8,-0.25,399,67.4
58093,Cuncy-lès-Varzy,22860,106,0,6.5,-0.94,120,81
58094,Dampierre-sous-Bouhy,19680,447,1.1,10.5,0.15,461,68.2
58095,Decize,20830,3455,40.2,38.5,-1.48,4932,70.1
58096,Devay,22570,248,0.8,5.2,-1.15,460,74
58097,Diennes-Aubigny,N/A - secret statistique,67,0,32.6,-1.09,88,85
58098,Dirol,23590,89,0,22.8,-1.8,104,71.2
58099,Dommartin,20580,136,2.1,14,-1.63,154,88.2
58101,Dompierre-sur-Nièvre,21410,153,2.7,18.6,-0.98,180,69.7
58102,Donzy,20850,1153,13.1,29.8,-0.62,1525,74.7
58103,Dornecy,20890,395,1.8,19.5,-1.07,451,75.7
58104,Dornes,21620,756,7.3,19.9,0.08,1437,78.9
58105,Druy-Parigny,22450,181,0,10,-1.18,298,78.3
58106,Dun-les-Places,21400,444,1.4,14.5,0.33,358,79.4
58107,Dun-sur-Grandry,18520,185,0,8.8,-0.54,151,70.1
58108,Empury,N/A - secret statistique,79,0,2.6,-2.34,72,86.2
58109,Entrains-sur-Nohain,20400,646,9.5,25.9,-0.64,740,76.2
58110,Epiry,19940,190,2.6,19,-0.93,225,72.7
58111,Fâchin,20330,154,5.8,3.3,-0.62,106,80.4
58112,La Fermeté,23850,329,1.5,8.7,-0.99,617,77.9
58113,Fertrève,22650,102,0,11.3,-2.09,89,63.6
58114,Fléty,N/A - secret statistique,69,1.4,19.6,-1.51,94,71.4
58115,Fleury-sur-Loire,20430,144,3.5,18,0.07,230,78.8
58116,Flez-Cuzy,19850,113,0.9,22.7,0,134,80
58117,Fourchambault,19170,2606,53,56.7,-0.96,3992,67
58118,Fours,19540,493,6.5,26.9,-1.7,582,69.6
58119,Frasnay-Reugny,N/A - secret statistique,44,2.3,35.3,-1.78,79,78.3
58120,Gâcogne,18970,287,0.3,6.9,-0.83,233,56
58121,Garchizy,21640,1790,11.4,23.7,-0.35,3648,72.4
58122,Garchy,22210,342,0.6,7.4,-0.12,424,78.5
58123,Germenay,20850,103,2,6.8,-3.38,118,76.5
58124,Germigny-sur-Loire,22720,357,0,3.8,-0.68,738,79.9
58125,Gien-sur-Cure,N/A - secret statistique,110,0.9,15.7,-1.07,90,72.7
58126,Gimouille,21480,212,2.8,25,-2.06,405,76
58127,Giry,20530,178,0,9.7,-0.7,187,81.9
58128,Glux-en-Glenne,N/A - secret statistique,132,1.5,12.5,-1.11,87,87.5
58129,Gouloux,21060,196,2,14.9,-1.63,164,77.9
58130,Grenois,21010,124,0,14.3,-0.7,93,68.4
58131,Guérigny,21520,1373,21.6,34.8,-0.06,2505,73.9
58132,Guipy,20240,191,1.6,16.2,-1.29,222,70.9
58133,Héry,N/A - secret statistique,68,3,13.9,-0.46,72,73
58134,Imphy,20110,2017,34.1,36.5,-0.83,3182,63.6
58135,Isenay,N/A - secret statistique,78,2.6,21.7,-0.69,94,82.4
58136,Jailly,N/A - secret statistique,51,0,17.1,0.77,67,73.5
58137,Lamenay-sur-Loire,N/A - secret statistique,56,0,9.7,0.8,64,82.8
58138,Langeron,22680,210,3.8,18.6,-1.37,337,78.3
58139,Lanty,19500,136,1.4,12.9,0.54,126,76.1
58140,Larochemillay,19100,288,3.1,11.3,-0.36,226,66.9
58141,Lavault-de-Frétoy,N/A - secret statistique,117,0,2.6,-0.25,65,68.6
58142,Limanton,20080,257,1.2,17.8,0.14,242,76.4
58143,Limon,21150,88,2.1,13,0.34,151,81.7
58144,Livry,19660,478,0,14.6,-1.41,643,74.5
58145,Lormes,21250,1072,13.4,21,-0.48,1251,71
58146,Lucenay-lès-Aix,19720,612,4.5,22.3,-0.8,936,75.5
58147,Lurcy-le-Bourg,20240,234,1.2,11.9,-0.71,275,73.8
58148,Luthenay-Uxeloup,23400,307,5.1,19.4,-0.51,606,78.2
58149,Luzy,20270,1337,19.3,28.5,0.22,2006,69.3
58150,Lys,21100,122,0.8,6.8,-0.78,104,53.7
58151,La Machine,19510,2122,13.3,23.6,-0.77,3192,61.8
58152,Magny-Cours,23590,735,7.9,22.8,0.46,1432,82
58153,Magny-Lormes,N/A - secret statistique,77,1.3,20.9,-1.64,67,87.5
58154,La Maison-Dieu,20020,104,0,9.4,-1.13,113,73.8
58155,La Marche,24570,322,1,10.2,-1.72,509,82.2
58156,Marcy,20430,134,0,13.4,-1.59,139,69.1
58157,Marigny-l'Église,22270,396,0.5,9.8,0.06,294,73
58158,Mars-sur-Allier,22060,172,0.6,9.1,-0.11,301,76.6
58159,Marigny-sur-Yonne,22330,141,0.7,10.2,-1.25,191,63.1
58160,Marzy,26090,1780,6,14.7,-0.22,3623,77.2
58161,Maux,18130,148,0.7,15.7,-0.24,140,69
58162,Menestreau,20390,130,0.8,4.1,-2.68,96,79.6
58163,Menou,22630,230,1.4,10.4,-0.19,179,75.2
58164,Mesves-sur-Loire,23220,443,6,14.3,-0.69,662,76.3
58165,Metz-le-Comte,23290,161,1.2,14.7,1.49,177,78.8
58166,Mhère,20790,354,0.9,7.2,-0.29,226,69.8
58168,Millay,19490,305,1.3,13.8,-0.23,440,75.8
58169,Moissy-Moulinot,N/A - secret statistique,19,0,11.1,-4.1,14,83.3
58170,Monceaux-le-Comte,22350,145,4.3,25,0.8,128,88.3
58171,Montapas,19110,242,0.4,17,-1.13,269,73.5
58172,Montambert,21140,129,0.8,15.5,-1.26,114,77.3
58173,Montaron,18400,152,0.7,7.1,-0.21,159,76.5
58174,Montenoison,21040,154,0,7,1.07,129,69.9
58175,Mont-et-Marré,22250,144,2.7,22.5,-0.84,155,59.8
58176,Montigny-aux-Amognes,23850,298,1.7,11,0.08,621,79.4
58177,Montigny-en-Morvan,19080,346,0.8,15,1.01,308,71.9
58178,Montigny-sur-Canne,18530,136,3.1,10.7,0.11,153,70.1
58179,Montreuillon,20540,293,2.4,7.1,-1.18,243,77.4
58180,Montsauche-les-Settons,19790,646,10.3,21.1,-1.39,480,76.7
58181,Moraches,20000,130,0,7.1,-1.72,128,66.2
58182,Moulins-Engilbert,21200,988,14.1,25.4,-1.1,1352,67.1
58183,Mouron-sur-Yonne,N/A - secret statistique,103,1,21.3,-1.44,88,71.2
58184,Moussy,N/A - secret statistique,117,0,10,0.16,107,71.1
58185,Moux-en-Morvan,21150,656,3.5,13.9,0,538,74.5
58186,Murlin,N/A - secret statistique,51,1.9,14.3,-7.67,57,75
58187,Myennes,20000,346,11.6,24.8,0.09,535,76.9
58188,Nannay,20350,107,0.9,18.6,-1.33,108,75.4
58189,Narcy,22220,328,1.3,14.7,-1.66,464,77
58190,Neuffontaines,18540,142,0,9.8,-2.93,87,81.1
58191,Neuilly,22450,142,0.7,22.7,-1.62,107,69.2
58192,Neuville-lès-Decize,20620,141,13.1,25.4,-1.66,208,78.1
58193,Neuvy-sur-Loire,21510,926,13.6,20.8,0.08,1445,73.8
58194,Nevers,20050,22111,66.4,56.7,0.05,33085,66.9
58195,La Nocle-Maulaix,20430,254,0.4,12.2,-0.73,267,67.8
58196,Nolay,22190,292,0.7,5.2,-0.19,353,78.7
58197,Nuars,21450,136,0,6.2,1.64,172,82.5
58198,Oisy,20890,222,0.5,8.5,0,305,73.7
58199,Onlay,20260,170,1.2,5.9,1.62,163,78.6
58200,Ouagne,21660,141,2.1,12.2,-0.44,149,66.2
58201,Oudan,20900,143,0,0,0.46,148,69.9
58202,Ougny,N/A - secret statistique,38,2.6,25,1.91,28,68.8
58203,Oulon,N/A - secret statistique,79,3.9,10.8,0,64,56.8
58204,Vaux d'Amognes,21760,297,1.1,10.8,-0.12,539,76.7
58205,Ouroux-en-Morvan,19990,714,2.6,17.6,-0.49,599,69
58206,Parigny-la-Rose,N/A - secret statistique,33,0,14.3,-4.05,32,61.1
58207,Parigny-les-Vaux,23730,500,0.6,8.7,0.07,964,77.7
58208,Pazy,22170,238,1.2,7,-0.67,293,70.3
58209,Perroy,20440,139,0.7,13.5,-0.85,152,76.8
58210,Planchez,18720,411,3.4,9.7,0.65,313,75.4
58211,Poil,16200,159,2.5,12.3,1.62,152,72
58212,Poiseux,21090,190,9,14,-0.15,331,85.6
58213,Pougny,22240,316,2.6,13.1,0.39,473,79.6
58214,Pougues-les-Eaux,23930,1327,16.7,27.4,0.09,2401,78.3
58215,Pouilly-sur-Loire,21470,1222,10.5,28.2,-0.01,1635,74.6
58216,Pouques-Lormes,21170,153,0,8,-2.91,134,69
58217,Pousseaux,21980,157,0.6,19.6,-0.7,186,80.6
58218,Prémery,20200,1315,16.2,28.2,-0.97,1734,75.1
58219,Préporché,19380,224,2.1,14.9,0.48,212,70.6
58220,Raveau,23960,407,1.5,6.4,-2.06,594,79.3
58221,Rémilly,18120,142,1.4,23.2,0.54,157,70.3
58222,Rix,25300,102,0,9.6,-0.97,150,68.5
58223,Rouy,20370,425,4.7,27.6,0.4,628,71.8
58224,Ruages,N/A - secret statistique,101,1,11.8,-1.68,84,79.7
58225,Saincaize-Meauce,21320,227,19.5,18.9,-0.81,358,79.1
58226,Saint-Agnan,21560,192,24.1,8.1,0.72,143,82.4
